Package,Version
repeatindex,0.01
repere,17.11.2
repltext,1.0
resphilosophica,1.33
resumecls,0.3.2
resumemac,
returntogrid,0.2
reverxii,
revquantum,0.11
revtex,4.2c
revtex4,4.0
rgltxdoc,1
ribbonproofs,1.0
rjlparshap,1.0
rlepsf,
rmathbr,1.0.3
rmpage,0.92
roboto,
robustcommand,0.1
robustindex,
roex,
romanbar,1.0f
romanbarpagenumber,1.0
romande,1.008-v7-sc
romanneg,
romannum,1.0b
rosario,1.0
rotfloat,1.2
rotpages,3.0
roundbox,0.2
roundrect,2.2
rrgtrees,1.1
rsc,3.1f
rsfs,
rsfso,1.02
rterface,
rtkinenc,1.0
rtklage,
rubik,5.0
rubik.x86_64-linux,
ruhyphen,1.6
rulercompass,1
russ,
rutitlepage,2.1
rviewport,1.0
rvwrite,1.2
ryersonsgsthesis,1.0.3
ryethesis,1.36
sa-tikz,0.7a
sageep,1.0
sanitize-umlaut,1.00
sanskrit,2.2.1
sanskrit-t1,
sansmath,1.1
sansmathaccent,
sansmathfonts,
sapthesis,4.1
sasnrdisplay,0.95
sauerj,
sauter,2.4
sauterfonts,
savefnmark,1.0
savesym,1.2
savetrees,2.4
scale,1.1.2
scalebar,1.0
scalerel,1.8
scanpages,1.05a
schemabloc,1.5
schemata,0.8
scheme-basic,
scheme-context,
scheme-full,
scheme-gust,
scheme-infraonly,
scheme-medium,
scheme-minimal,
scheme-small,
scheme-tetex,
schule,0.8.1
schulschriften,4
schwalbe-chess,2.3
scientific-thesis-cover,4.0.2
sciposter,1.18
sclang-prettifier,0.1
scratch,0.41
scratch3,0.1
scratchx,1.1
screenplay,1.6
screenplay-pkg,1.1
scrjrnl,0.1
scrlttr2copy,0.1d
scsnowman,1.2d
sdrt,1.0
sduthesis,1.2.1
secdot,1.0
section,
sectionbox,1.01
sectionbreak,0.1c
sectsty,2.0.2
seealso,1.2
seetexk,
seetexk.x86_64-linux,
selectp,1.0
selnolig,0.302
semantic,2.0
semantic-markup,
semaphor,
seminar,1.62
semioneside,0.41
semproc,0.1
sepfootnotes,0.3c
sepnum,2.0
seqsplit,0.1
serbian-apostrophe,
serbian-date-lat,
serbian-def-cyr,
serbian-lig,
sesamanuel,0.6
sesstime,1.12
setdeck,0.1
setspace,6.7a
seuthesis,2.1.2
seuthesix,1.0.1
sexam,1
sf298,1.3
sffms,2.0
sfg,0.91
sfmath,0.8
sgame,2.15
shade,1
shadethm,
shadow,
shadowtext,0.3
shapepar,2.2
shapes,1.1
shdoc,2.1b
shipunov,1.1
shobhika,1.04
short-math-guide,2.0
shorttoc,1.3
show2e,1.0
showcharinbox,0.1
showdim,1.2
showexpl,0.3o
showhyphens,0.5c
showlabels,1.8
showtags,1.05
shuffle,1.0
sidecap,1.6f
sidenotes,1.00
sides,
signchart,1.01
silence,1.5b
simple-resume-cv,
simple-thesis-dissertation,
simplecd,1.4
simplecv,1.6a
simpleinvoice,
simplekv,0.1
simpler-wick,1.0.0
simplewick,1.2a
simplified-latex,
simurgh,0.01b
sitem,1.0
siunitx,2.7s
skak,1.5.3
skaknew,
skb,0.52
skdoc,1.5a
skeycommand,0.4
skeyval,1.3
skmath,0.5
skrapport,0.12i
skull,0.1
slantsc,2.11
slideshow,1.0
smalltableof,
smartdiagram,0.3b
smartref,1.9
smartunits,1.2
snapshot,1.14
snotez,0.3
songbook,4.5
songs,3.0
sort-by-letters,
soton,0.1
soul,2.4
soup,1.0
sourcecodepro,2.6
sourcesanspro,2.6
sourceserifpro,1.4
spalign,
spanish-mx,1.1a
spark-otf,0.04
sparklines,1.7
spath3,1.2
spectralsequences,1.2.2
spelling,0.41
sphack,
sphdthesis,1.0
spie,3.25
splines,0.2
splitbib,1.17
splitindex,1.2c
splitindex.x86_64-linux,
spot,1.1
spotcolor,1.2
spreadtab,0.4d
spverbatim,1.0
sr-vorl,1.1
srbook-mem,
srcltx,1.6
srcredact,1.0
srcredact.x86_64-linux,
srdp-mathematik,1.2
sseq,2.01
sslides,
stack,1.00
stackengine,4.01
stage,1.00
standalone,1.3a
stanli,3.0
starfont,1.2
startex,1.04
statex,1.6
statex2,2.1
statistics,2.0
statistik,0.03
statmath,0.1
staves,
stdclsdv,1.1a
stdpage,0.6
stealcaps,1.0
steinmetz,1.0
stellenbosch,11a
stex,
stickstoo,1.031
stix,1.1.3
stix2-otf,2.0.0
stix2-type1,2.0.0
stmaryrd,
storebox,1.3a
storecmd,0.0.2
stringstrings,1.23
structmech,1.0
struktex,2.3c-0-g7d3fc5b
sttools,2.0
stubs,0.1.1
studenthandouts,1.0
sty2dtx,2.3
sty2dtx.x86_64-linux,
suanpan,
subdepth,0.1
subeqn,2.0b
subeqnarray,2.1c
subfig,1.3
subfigmat,1.0
subfigure,2.1.5
subfiles,1.2
subfloat,2.14
substances,0.2a
substitutefont,0.1.4
substr,1.2
subsupscripts,1.0
sudoku,1.0
sudokubundle,1.0a
suftesi,2.9.1
sugconf,
superiors,1.05
supertabular,4.1e
susy,
svg,2.02b
svg-inkscape,
svgcolor,1.0
svn,43
svn-multi,2.4d
svn-multi.x86_64-linux,
svn-prov,3.1862
svninfo,0.7.4
svrsymbols,2.0b
swebib,
swimgraf,
syllogism,1.2
symbol,
sympytexpackage,0.3
synctex,
synctex.x86_64-linux,
synproof,1.0
syntax,
syntrace,1.1
synttree,1.4.2
systeme,0.32
t-angles,
t1utils,
t1utils.x86_64-linux,
t2,
tabfigures,1.1
table-fct,1.1
tableaux,
tablefootnote,1.1c
tableof,1.4b
tablestyles,0.1
tablists,0.0e
tablor,4.07-g
tabls,3.5
tablvar,1.0
tabriz-thesis,1.1
tabstackengine,2.10
tabto-generic,
tabto-ltx,1.3
tabu,2.9
tabularborder,1.0a
tabularcalc,0.2
tabularew,0.1
tabulars-e,1.0
tabulary,0.10
tabvar,1.7
tagging,
tagpair,1.1
tagpdf,0.50
talk,1.1
tamefloats,0.42
tamethebeast,1.4
tap,0.77
tapir,0.2
tasks,0.12
tcldoc,2.40
tcolorbox,4.15
tdclock,2.5
tds,1.1
tdsfrmath,1.3
technics,1.0
technion-thesis-template,1.0
ted,1.06
templates-fenn,
templates-sommer,
templatetools,
tempora,1.05
tengwarscript,1.3.1
tensor,2.1
termcal,1.8
termcal-de,2.0
termlist,1.1
termmenu,
testhyphens,0.7
testidx,1.1
tetex,3.0
tetex.x86_64-linux,
tetragonos,1
teubner,4.8
tex,3.14159265
tex-ewd,
tex-font-errors-cheatsheet,0.1
tex-gyre,2.501
tex-gyre-math,
tex-ini-files,
tex-label,
tex-locale,1.0
tex-overview,0.2
tex-ps,
tex-refs,0.4.8
tex-virtual-academy-pl,
tex.x86_64-linux,
tex4ebook,0.2b
tex4ebook.x86_64-linux,
tex4ht,
tex4ht.x86_64-linux,
texapi,1.04
texbytopic,
texcount,3.1.1
texcount.x86_64-linux,
texdate,2.0
texdef,1.8a
texdef.x86_64-linux,
texdiff,0.4
texdiff.x86_64-linux,
texdirflatten,1.3
texdirflatten.x86_64-linux,
texdoc,3.0
texdoc.x86_64-linux,
texdoctk,0.6.0
texdoctk.x86_64-linux,
texdraw,
texfot,1.37
texfot.x86_64-linux,
texilikechaps,1.0a
texilikecover,0.1
texinfo,5.1
texlive-common,
texlive-cz,
texlive-de,
texlive-docindex,
texlive-en,
texlive-es,
texlive-fr,
texlive-it,
texlive-msg-translations,
texlive-pl,
texlive-ru,
texlive-scripts,
texlive-scripts.x86_64-linux,
texlive-sr,
texlive-zh-cn,
texlive.infra,
texlive.infra.x86_64-linux,
texliveonfly,
texliveonfly.x86_64-linux,
texloganalyser,0.9
texloganalyser.x86_64-linux,
texlogos,1.3.1
texmate,2
texments,0.2.0
texosquery,1.6
texosquery.x86_64-linux,
texpower,0.2
texproposal,1.4
texshade,1.25
texsis,2.18
texsis.x86_64-linux,
textcase,
textfit,5
textglos,1.0
textgreek,0.7
textmerg,2.01
textopo,1.5
textpath,1.6
textpos,1.8
textualicomma,1.1
texvc,1.1
texware,
texware.x86_64-linux,
texworks,
tfrupee,1.02
thaienum,0.2
thaispec,0.3
thalie,0.10a
theatre,0.1
theoremref,
thesis-ekf,2.3
thesis-gwu,1.6.1
thesis-qom,0.42
thesis-titlepage-fhac,0.1
thinsp,0.2
thmbox,
thmtools,66
threadcol,1.0
threeddice,1.0
threeparttable,
threeparttablex,0.3
thucoursework,2.5
thumb,1.0
thumbpdf,3.17
thumbpdf.x86_64-linux,
thumbs,1.0q
thumby,0.1
thuthesis,5.4.5
ticket,0.4d
ticollege,1.0
tie,2.4
tie.x86_64-linux,
tikz-3dplot,
tikz-bayesnet,0.1
tikz-cd,0.9f
tikz-dependency,1.2
tikz-dimline,1.0
tikz-feynhand,1.0.0
tikz-feynman,1.1.0
tikz-imagelabels,0.1
tikz-inet,0.1
tikz-kalender,0.4d
tikz-karnaugh,1.2
tikz-ladder,1.1
tikz-layers,0.9
tikz-nef,0.1
tikz-network,1.0
tikz-opm,0.1.1
tikz-optics,0.2.3
tikz-page,1.0
tikz-palattice,2.3
tikz-qtree,1.2
tikz-relay,1.2
tikz-sfc,1.0.1
tikz-timing,0.7f
tikz-truchet,
tikzcodeblocks,0.12
tikzducks,1.0
tikzinclude,1.0
tikzlings,0.1
tikzmark,1.6
tikzmarmots,1.0
tikzorbital,
tikzpagenodes,1.1
tikzpeople,0.4
tikzpfeile,1.0
tikzposter,2.0
tikzscale,0.2.6
tikzsymbols,4.10c
timbreicmc,2.0
times,
timetable,
timing-diagrams,
tinos,
tipa,1.3
tipa-de,1.3
tipfr,1.5
titlecaps,1.2
titlefoot,
titlepages,
titlepic,1.2
titleref,3.1
titlesec,2.10.2
titling,2.1d
tkz-base,1.16d
tkz-berge,1.00c
tkz-doc,1.1d
tkz-euclide,1.16c
tkz-fct,1.16c
tkz-graph,1.00 d
tkz-kiviat,0.1b
tkz-linknodes,1.1d
tkz-orm,0.1.4
tkz-tab,1.4e
tlc-article,1.0.10
tlc2,
tlcockpit,1.0
tlcockpit.x86_64-linux,
tlshell,
tlshell.x86_64-linux,
tocbibind,1.5k
tocdata,1.00
tocloft,2.3i
tocvsec2,1.3a
todo,2.142
todonotes,1.1.2
tokenizer,1.1.0
toolbox,5.1
tools,
topfloat,
topiclongtable,1.2.1
topletter,0.3.0
toptesi,6.2.09
totcount,1.2
totpages,2.00
tpic2pdftex,
tpic2pdftex.x86_64-linux,
tpslifonts,0.6
tqft,2.1
tracklang,1.3.5
trajan,1.1
tram,0.2
translation-array-fr,
translation-arsclassica-de,
translation-biblatex-de,3.0
translation-chemsym-de,
translation-dcolumn-fr,
translation-ecv-de,
translation-enumitem-de,
translation-europecv-de,
translation-filecontents-de,
translation-moreverb-de,
translation-natbib-fr,
translation-tabbing-fr,
translations,1.7a
translator,1.12
tree-dvips,.91
treetex,
trfsigns,1.01
trigonometry,
trimspaces,1.1
trivfloat,1.3b
trsym,1.0
truncate,3.6
tsemlines,1.0
ttfutils,
ttfutils.x86_64-linux,
tucv,1.0
tudscr,2.05m
tufte-latex,3.5.2
tugboat,2.21
tugboat-plain,1.24
tui,1.9
turabian,0.1.0
turabian-formatting,
turkmen,0.2
turnstile,1.0
turnthepage,1.3a
twoinone,
twoup,1.3
txfonts,
txfontsb,1.1
txgreeks,1.0
txuprcal,1.00
type1cm,
typed-checklist,2.0
typeface,0.1
typehtml,
typeoutfileinfo,0.31
typeoutfileinfo.x86_64-linux,
typewriter,1.1
typicons,2.0.7
typoaid,0.4.7
typogrid,0.21
uaclasses,
uafthesis,12.12
uantwerpendocs,2.2
uassign,1.01
ucbthesis,3.5
ucdavisthesis,1.3
ucharcat,0.03
ucharclasses,2.3.0
ucs,2.2
ucsmonograph,1.2.1
ucthesis,3.2
udesoftec,1.6.2
uebungsblatt,1.5.0
uestcthesis,1.1.0
uhc,
uhhassignment,1.0
uhrzeit,0.2c
uiucredborder,1.00
uiucthesis,2.25
ukrhyph,
ulem,
ulqda,1.1
ulqda.x86_64-linux,
ulthese,5.1
umbclegislation,2016-6-8
umich-thesis,1.20
uml,0.11
umlaute,2.1
umoline,
umthesis,0.2
umtypewriter,001.002
unamth-template,2.0
unamthesis,2.1
undergradmath,
underlin,1.01
underoverlap,0.0.1-r1
underscore,
undolabl,1.0l
unfonts-core,
unfonts-extra,
uni-wtal-ger,0.2
uni-wtal-lin,0.2
unicode-bidi,0.01
unicode-data,1.7
unicode-math,0.8n
unisugar,0.92
unitn-bimrep,
units,0.9b
unitsdef,0.2
universa,2.0
universalis,
univie-ling,1.9
unravel,0.2f
unswcover,1.0
uothesis,2.5.6
uowthesis,1.0a
uowthesistitlepage,3.0.1
upca,
updmap-map,
uplatex,
uplatex.x86_64-linux,
upmethodology,20171210
uppunctlm,0.1
upquote,1.3
uptex,1.20
uptex-base,
uptex-fonts,
uptex.x86_64-linux,
upzhkinsoku,0.5
urcls,2.1
uri,2.0b
url,3.4
urlbst,0.7
urlbst.x86_64-linux,
urwchancal,1
usebib,1.0a
ushort,2.2
uspace,0.04
uspatent,1.0
ut-thesis,2.1
utexasthesis,1.0
utf8mex,
utopia,
uwmslide,
uwthesis,6.13
vak,
vancouver,
variablelm,1.1.2
variations,0.3
varindex,2.3
varisize,
varsfromjobname,1.0
varwidth,0.92
vaucanson-g,0.4
vdmlisting,1.0
velthuis,2.17
velthuis.x86_64-linux,
venn,
venndiagram,1.2
venturisadf,1.005
verbasef,1.1
verbatimbox,3.13
verbatimcopy,0.06
verbdef,0.2
verbments,1.2
verse,2.4b
version,2.0
versions,0.55
versonotes,0.3
vertbars,1.0c
vgrid,0.1
vhistory,1.6.1
visualfaq,
visualpstricks,2.3
visualtikz,0.65
vlna,
vlna.x86_64-linux,
vmargin,2.5
vntex,3.2
vocaltract,1
volumes,1.0
voss-mathcol,0.1
vpe,0.2
vpe.x86_64-linux,
vruler,2.3
vwcol,0.2
wadalab,
wallcalendar,1.3.1
wallpaper,1.10
warning,0.01
warpcol,1.0c
was,
wasy,
wasy2-ps,
wasysym,2.0
web,4.5
web.x86_64-linux,
webguide,
widetable,1.5
widows-and-orphans,1.0b
williams,
windycity,
withargs,0.2.0
witharrows,1.15
wnri,
wnri-latex,1.0b
wordcount,1.7
wordcount.x86_64-linux,
wordlike,1.2b
worksheet,1.1
wrapfig,3.6
wsemclassic,1.0.1
wsuipa,
wtref,0.3.2
xargs,1.1
xassoccnt,1.7
xbmks,
xcharter,1.116
xcite,1.0
xcjk2uni,0.7
xcntperchap,0.5
xcolor,2.12
xcolor-material,0.1
xcolor-solarized,0.4
xcomment,1.3
xcookybooky,1.5
xdoc,prot2.5
xduthesis,1.00
xdvi,22.87.03
xdvi.x86_64-linux,
xebaposter,2.51
xechangebar,1.0
xecjk,3.7.1
xecolor,0.1
xecyr,1.1
xeindex,0.3
xellipsis,2.0
xepersian,22.5
xesearch,
xespotcolor,2.0a
xetex,
xetex-devanagari,0.5
xetex-itrans,4.2
xetex-pstricks,
xetex-tibetan,0.1
xetex.x86_64-linux,
xetexconfig,
xetexfontinfo,
xetexko,2.21
xetexref,
xevlna,1.1
xfakebold,0.04
xfor,1.05
xgreek,3.0.1
xhfill,1.01
xifthen,1.4.0
xii,
xii-lat,
xindex,0.07
xindex.x86_64-linux,
xindy,2.5.1
xindy.x86_64-linux,
xint,1.3d
xits,1.200.1
xkeyval,2.7a
xlop,0.26
xltabular,0.2b
xltxtra,0.7
xmltex,0.8
xmltex.x86_64-linux,
xmltexconfig,
xmpincl,2.2
xnewcommand,1.2
xoptarg,1.0
xpatch,0.2
xpeek,0.2
xpiano,1.0
xpicture,1.2a
xpinyin,2.6
xprintlen,1.0
xpunctuate,1.0
xq,0.4
xsavebox,0.12
xsim,0.11
xskak,1.4
xstring,1.83
xtab,2.3f
xtuthesis,1.0
xunicode,0.981
xurl,0.07
xwatermark,1.5.2d
xyling,1.1
xymtex,5.06
xypic,3.8.9
xypic-tut-pt,
xytree,1.5
yafoot,1.1
yagusylo,1.2
yaletter,1.1
yannisgr,
yathesis,0.99t
yax,1.03
ycbook,
ydoc,0.6alpha
yfonts,1.3
yfonts-t1,1.0
yhmath,1.5
yinit-otf,1.0
york-thesis,3.6
youngtab,1.1
yplan,
yplan.x86_64-linux,
ytableau,1.3
zapfchan,
zapfding,
zebra-goodies,0.3.0
zed-csp,
zhlineskip,1.0d
zhlipsum,1.1.1
zhmetrics,r206
zhmetrics-uptex,1.0
zhnumber,2.6
zhspacing,
ziffer,2.1
zlmtt,1.01
zwgetfdate,
zwpagelayout,1.4d
zxjafbfont,0.2
zxjafont,0.4
zxjatype,0.6c
